,Edge,Min Odds Away,Min Odds Home,Max Odds Away,Max Odds Home,Profit,Percentage
3096,4.0,-300.0,-500.0,500.0,1000.0,-716.8,0.33
3097,4.0,-300.0,-500.0,500.0,600.0,-716.8,0.33
3098,4.0,-300.0,-500.0,500.0,500.0,-716.8,0.33
3099,4.0,-300.0,-500.0,500.0,400.0,-716.8,0.33
3100,4.0,-300.0,-500.0,500.0,300.0,-760.8,0.33
3101,4.0,-300.0,-500.0,500.0,200.0,-727.8,0.34
3102,4.0,-300.0,-500.0,500.0,150.0,-355.79999999999995,0.35
3103,4.0,-300.0,-500.0,500.0,125.0,-253.79999999999995,0.35
3104,4.0,-300.0,-500.0,500.0,0.0,-196.79999999999995,0.35
3105,4.0,-300.0,-500.0,400.0,1000.0,-812.8,0.33
3106,4.0,-300.0,-500.0,400.0,600.0,-812.8,0.33
3107,4.0,-300.0,-500.0,400.0,500.0,-812.8,0.33
3108,4.0,-300.0,-500.0,400.0,400.0,-812.8,0.33
3109,4.0,-300.0,-500.0,400.0,300.0,-856.8,0.33
3110,4.0,-300.0,-500.0,400.0,200.0,-823.8,0.34
3111,4.0,-300.0,-500.0,400.0,150.0,-451.79999999999995,0.35
3112,4.0,-300.0,-500.0,400.0,125.0,-349.79999999999995,0.35
3113,4.0,-300.0,-500.0,400.0,0.0,-292.79999999999995,0.35
3114,4.0,-300.0,-500.0,300.0,1000.0,-762.8,0.34
3115,4.0,-300.0,-500.0,300.0,600.0,-762.8,0.34
3116,4.0,-300.0,-500.0,300.0,500.0,-762.8,0.34
3117,4.0,-300.0,-500.0,300.0,400.0,-762.8,0.34
3118,4.0,-300.0,-500.0,300.0,300.0,-806.8,0.34
3119,4.0,-300.0,-500.0,300.0,200.0,-773.8,0.34
3120,4.0,-300.0,-500.0,300.0,150.0,-401.79999999999995,0.36
3121,4.0,-300.0,-500.0,300.0,125.0,-299.79999999999995,0.36
3122,4.0,-300.0,-500.0,300.0,0.0,-242.79999999999995,0.36
3123,4.0,-300.0,-500.0,200.0,1000.0,-658.8,0.36
3124,4.0,-300.0,-500.0,200.0,600.0,-658.8,0.36
3125,4.0,-300.0,-500.0,200.0,500.0,-658.8,0.36
3126,4.0,-300.0,-500.0,200.0,400.0,-658.8,0.36
3127,4.0,-300.0,-500.0,200.0,300.0,-702.8,0.36
3128,4.0,-300.0,-500.0,200.0,200.0,-669.8,0.37
3129,4.0,-300.0,-500.0,200.0,150.0,-297.79999999999995,0.4
3130,4.0,-300.0,-500.0,200.0,125.0,-195.79999999999995,0.41
3131,4.0,-300.0,-500.0,200.0,0.0,-138.79999999999995,0.41
3132,4.0,-300.0,-500.0,150.0,1000.0,-338.79999999999995,0.38
3133,4.0,-300.0,-500.0,150.0,600.0,-338.79999999999995,0.38
3134,4.0,-300.0,-500.0,150.0,500.0,-338.79999999999995,0.38
3135,4.0,-300.0,-500.0,150.0,400.0,-338.79999999999995,0.38
3136,4.0,-300.0,-500.0,150.0,300.0,-382.79999999999995,0.38
3137,4.0,-300.0,-500.0,150.0,200.0,-349.79999999999995,0.4
3138,4.0,-300.0,-500.0,150.0,150.0,22.200000000000045,0.46
3139,4.0,-300.0,-500.0,150.0,125.0,124.20000000000005,0.49
3140,4.0,-300.0,-500.0,150.0,0.0,181.20000000000005,0.5
3141,4.0,-300.0,-500.0,125.0,1000.0,-578.8,0.34
3142,4.0,-300.0,-500.0,125.0,600.0,-578.8,0.34
3143,4.0,-300.0,-500.0,125.0,500.0,-578.8,0.34
3144,4.0,-300.0,-500.0,125.0,400.0,-578.8,0.34
3145,4.0,-300.0,-500.0,125.0,300.0,-622.8,0.34
3146,4.0,-300.0,-500.0,125.0,200.0,-589.8,0.35
3147,4.0,-300.0,-500.0,125.0,150.0,-217.79999999999995,0.42
3148,4.0,-300.0,-500.0,125.0,125.0,-115.79999999999995,0.45
3149,4.0,-300.0,-500.0,125.0,0.0,-58.799999999999955,0.48
3150,4.0,-300.0,-500.0,0.0,1000.0,-544.8,0.31
3151,4.0,-300.0,-500.0,0.0,600.0,-544.8,0.31
3152,4.0,-300.0,-500.0,0.0,500.0,-544.8,0.31
3153,4.0,-300.0,-500.0,0.0,400.0,-544.8,0.31
3154,4.0,-300.0,-500.0,0.0,300.0,-588.8,0.31
3155,4.0,-300.0,-500.0,0.0,200.0,-555.8,0.31
3156,4.0,-300.0,-500.0,0.0,150.0,-183.79999999999995,0.39
3157,4.0,-300.0,-500.0,0.0,125.0,-81.79999999999995,0.45
3158,4.0,-300.0,-500.0,0.0,0.0,-24.799999999999955,0.55
3159,4.0,-300.0,-400.0,1000.0,1000.0,-455.79999999999995,0.34
3160,4.0,-300.0,-400.0,1000.0,600.0,-455.79999999999995,0.34
3161,4.0,-300.0,-400.0,1000.0,500.0,-455.79999999999995,0.34
3162,4.0,-300.0,-400.0,1000.0,400.0,-455.79999999999995,0.34
3163,4.0,-300.0,-400.0,1000.0,300.0,-499.8,0.34
3164,4.0,-300.0,-400.0,1000.0,200.0,-466.79999999999995,0.34
3165,4.0,-300.0,-400.0,1000.0,150.0,-94.79999999999995,0.36
3166,4.0,-300.0,-400.0,1000.0,125.0,7.2000000000000455,0.36
3167,4.0,-300.0,-400.0,1000.0,0.0,64.20000000000005,0.36
3168,4.0,-300.0,-400.0,600.0,1000.0,-716.8,0.33
3169,4.0,-300.0,-400.0,600.0,600.0,-716.8,0.33
3170,4.0,-300.0,-400.0,600.0,500.0,-716.8,0.33
3171,4.0,-300.0,-400.0,600.0,400.0,-716.8,0.33
3172,4.0,-300.0,-400.0,600.0,300.0,-760.8,0.33
3173,4.0,-300.0,-400.0,600.0,200.0,-727.8,0.34
3174,4.0,-300.0,-400.0,600.0,150.0,-355.79999999999995,0.35
3175,4.0,-300.0,-400.0,600.0,125.0,-253.79999999999995,0.35
3176,4.0,-300.0,-400.0,600.0,0.0,-196.79999999999995,0.35
3177,4.0,-300.0,-400.0,500.0,1000.0,-716.8,0.33
3178,4.0,-300.0,-400.0,500.0,600.0,-716.8,0.33
3179,4.0,-300.0,-400.0,500.0,500.0,-716.8,0.33
3180,4.0,-300.0,-400.0,500.0,400.0,-716.8,0.33
3181,4.0,-300.0,-400.0,500.0,300.0,-760.8,0.33
3182,4.0,-300.0,-400.0,500.0,200.0,-727.8,0.34
3183,4.0,-300.0,-400.0,500.0,150.0,-355.79999999999995,0.35
3184,4.0,-300.0,-400.0,500.0,125.0,-253.79999999999995,0.35
3185,4.0,-300.0,-400.0,500.0,0.0,-196.79999999999995,0.35
3186,4.0,-300.0,-400.0,400.0,1000.0,-812.8,0.33
3187,4.0,-300.0,-400.0,400.0,600.0,-812.8,0.33
3188,4.0,-300.0,-400.0,400.0,500.0,-812.8,0.33
3189,4.0,-300.0,-400.0,400.0,400.0,-812.8,0.33
3190,4.0,-300.0,-400.0,400.0,300.0,-856.8,0.33
3191,4.0,-300.0,-400.0,400.0,200.0,-823.8,0.34
3192,4.0,-300.0,-400.0,400.0,150.0,-451.79999999999995,0.35
3193,4.0,-300.0,-400.0,400.0,125.0,-349.79999999999995,0.35
3194,4.0,-300.0,-400.0,400.0,0.0,-292.79999999999995,0.35
3195,4.0,-300.0,-400.0,300.0,1000.0,-762.8,0.34
3196,4.0,-300.0,-400.0,300.0,600.0,-762.8,0.34
3197,4.0,-300.0,-400.0,300.0,500.0,-762.8,0.34
3198,4.0,-300.0,-400.0,300.0,400.0,-762.8,0.34
3199,4.0,-300.0,-400.0,300.0,300.0,-806.8,0.34
3200,4.0,-300.0,-400.0,300.0,200.0,-773.8,0.34
3201,4.0,-300.0,-400.0,300.0,150.0,-401.79999999999995,0.36
3202,4.0,-300.0,-400.0,300.0,125.0,-299.79999999999995,0.36
3203,4.0,-300.0,-400.0,300.0,0.0,-242.79999999999995,0.36
3204,4.0,-300.0,-400.0,200.0,1000.0,-658.8,0.36
3205,4.0,-300.0,-400.0,200.0,600.0,-658.8,0.36
3206,4.0,-300.0,-400.0,200.0,500.0,-658.8,0.36
3207,4.0,-300.0,-400.0,200.0,400.0,-658.8,0.36
3208,4.0,-300.0,-400.0,200.0,300.0,-702.8,0.36
3209,4.0,-300.0,-400.0,200.0,200.0,-669.8,0.37
3210,4.0,-300.0,-400.0,200.0,150.0,-297.79999999999995,0.4
3211,4.0,-300.0,-400.0,200.0,125.0,-195.79999999999995,0.41
3212,4.0,-300.0,-400.0,200.0,0.0,-138.79999999999995,0.41
3213,4.0,-300.0,-400.0,150.0,1000.0,-338.79999999999995,0.38
3214,4.0,-300.0,-400.0,150.0,600.0,-338.79999999999995,0.38
3215,4.0,-300.0,-400.0,150.0,500.0,-338.79999999999995,0.38
3216,4.0,-300.0,-400.0,150.0,400.0,-338.79999999999995,0.38
3217,4.0,-300.0,-400.0,150.0,300.0,-382.79999999999995,0.38
3218,4.0,-300.0,-400.0,150.0,200.0,-349.79999999999995,0.4
3219,4.0,-300.0,-400.0,150.0,150.0,22.200000000000045,0.46
3220,4.0,-300.0,-400.0,150.0,125.0,124.20000000000005,0.49
3221,4.0,-300.0,-400.0,150.0,0.0,181.20000000000005,0.5
3222,4.0,-300.0,-400.0,125.0,1000.0,-578.8,0.34
3223,4.0,-300.0,-400.0,125.0,600.0,-578.8,0.34
3224,4.0,-300.0,-400.0,125.0,500.0,-578.8,0.34
3225,4.0,-300.0,-400.0,125.0,400.0,-578.8,0.34
3226,4.0,-300.0,-400.0,125.0,300.0,-622.8,0.34
3227,4.0,-300.0,-400.0,125.0,200.0,-589.8,0.35
3228,4.0,-300.0,-400.0,125.0,150.0,-217.79999999999995,0.42
3229,4.0,-300.0,-400.0,125.0,125.0,-115.79999999999995,0.45
3230,4.0,-300.0,-400.0,125.0,0.0,-58.799999999999955,0.48
3231,4.0,-300.0,-400.0,0.0,1000.0,-544.8,0.31
3232,4.0,-300.0,-400.0,0.0,600.0,-544.8,0.31
3233,4.0,-300.0,-400.0,0.0,500.0,-544.8,0.31
3234,4.0,-300.0,-400.0,0.0,400.0,-544.8,0.31
3235,4.0,-300.0,-400.0,0.0,300.0,-588.8,0.31
3236,4.0,-300.0,-400.0,0.0,200.0,-555.8,0.31
3237,4.0,-300.0,-400.0,0.0,150.0,-183.79999999999995,0.39
3238,4.0,-300.0,-400.0,0.0,125.0,-81.79999999999995,0.45
3239,4.0,-300.0,-400.0,0.0,0.0,-24.799999999999955,0.55
3240,4.0,-300.0,-300.0,1000.0,1000.0,-455.79999999999995,0.34
3241,4.0,-300.0,-300.0,1000.0,600.0,-455.79999999999995,0.34
3242,4.0,-300.0,-300.0,1000.0,500.0,-455.79999999999995,0.34
3243,4.0,-300.0,-300.0,1000.0,400.0,-455.79999999999995,0.34
3244,4.0,-300.0,-300.0,1000.0,300.0,-499.8,0.34
3245,4.0,-300.0,-300.0,1000.0,200.0,-466.79999999999995,0.34
3246,4.0,-300.0,-300.0,1000.0,150.0,-94.79999999999995,0.36
3247,4.0,-300.0,-300.0,1000.0,125.0,7.2000000000000455,0.36
3248,4.0,-300.0,-300.0,1000.0,0.0,64.20000000000005,0.36
3249,4.0,-300.0,-300.0,600.0,1000.0,-716.8,0.33
3250,4.0,-300.0,-300.0,600.0,600.0,-716.8,0.33
3251,4.0,-300.0,-300.0,600.0,500.0,-716.8,0.33
3252,4.0,-300.0,-300.0,600.0,400.0,-716.8,0.33
3253,4.0,-300.0,-300.0,600.0,300.0,-760.8,0.33
3254,4.0,-300.0,-300.0,600.0,200.0,-727.8,0.34
3255,4.0,-300.0,-300.0,600.0,150.0,-355.79999999999995,0.35
3256,4.0,-300.0,-300.0,600.0,125.0,-253.79999999999995,0.35
3257,4.0,-300.0,-300.0,600.0,0.0,-196.79999999999995,0.35
3258,4.0,-300.0,-300.0,500.0,1000.0,-716.8,0.33
3259,4.0,-300.0,-300.0,500.0,600.0,-716.8,0.33
3260,4.0,-300.0,-300.0,500.0,500.0,-716.8,0.33
3261,4.0,-300.0,-300.0,500.0,400.0,-716.8,0.33
3262,4.0,-300.0,-300.0,500.0,300.0,-760.8,0.33
3263,4.0,-300.0,-300.0,500.0,200.0,-727.8,0.34
3264,4.0,-300.0,-300.0,500.0,150.0,-355.79999999999995,0.35
3265,4.0,-300.0,-300.0,500.0,125.0,-253.79999999999995,0.35
3266,4.0,-300.0,-300.0,500.0,0.0,-196.79999999999995,0.35
3267,4.0,-300.0,-300.0,400.0,1000.0,-812.8,0.33
3268,4.0,-300.0,-300.0,400.0,600.0,-812.8,0.33
3269,4.0,-300.0,-300.0,400.0,500.0,-812.8,0.33
3270,4.0,-300.0,-300.0,400.0,400.0,-812.8,0.33
3271,4.0,-300.0,-300.0,400.0,300.0,-856.8,0.33
3272,4.0,-300.0,-300.0,400.0,200.0,-823.8,0.34
3273,4.0,-300.0,-300.0,400.0,150.0,-451.79999999999995,0.35
3274,4.0,-300.0,-300.0,400.0,125.0,-349.79999999999995,0.35
3275,4.0,-300.0,-300.0,400.0,0.0,-292.79999999999995,0.35
3276,4.0,-300.0,-300.0,300.0,1000.0,-762.8,0.34
3277,4.0,-300.0,-300.0,300.0,600.0,-762.8,0.34
3278,4.0,-300.0,-300.0,300.0,500.0,-762.8,0.34
3279,4.0,-300.0,-300.0,300.0,400.0,-762.8,0.34
3280,4.0,-300.0,-300.0,300.0,300.0,-806.8,0.34
3281,4.0,-300.0,-300.0,300.0,200.0,-773.8,0.34
3282,4.0,-300.0,-300.0,300.0,150.0,-401.79999999999995,0.36
3283,4.0,-300.0,-300.0,300.0,125.0,-299.79999999999995,0.36
3284,4.0,-300.0,-300.0,300.0,0.0,-242.79999999999995,0.36
3285,4.0,-300.0,-300.0,200.0,1000.0,-658.8,0.36
3286,4.0,-300.0,-300.0,200.0,600.0,-658.8,0.36
3287,4.0,-300.0,-300.0,200.0,500.0,-658.8,0.36
3288,4.0,-300.0,-300.0,200.0,400.0,-658.8,0.36
3289,4.0,-300.0,-300.0,200.0,300.0,-702.8,0.36
3290,4.0,-300.0,-300.0,200.0,200.0,-669.8,0.37
3291,4.0,-300.0,-300.0,200.0,150.0,-297.79999999999995,0.4
3292,4.0,-300.0,-300.0,200.0,125.0,-195.79999999999995,0.41
3293,4.0,-300.0,-300.0,200.0,0.0,-138.79999999999995,0.41
3294,4.0,-300.0,-300.0,150.0,1000.0,-338.79999999999995,0.38
3295,4.0,-300.0,-300.0,150.0,600.0,-338.79999999999995,0.38
3296,4.0,-300.0,-300.0,150.0,500.0,-338.79999999999995,0.38
3297,4.0,-300.0,-300.0,150.0,400.0,-338.79999999999995,0.38
3298,4.0,-300.0,-300.0,150.0,300.0,-382.79999999999995,0.38
3299,4.0,-300.0,-300.0,150.0,200.0,-349.79999999999995,0.4
3300,4.0,-300.0,-300.0,150.0,150.0,22.200000000000045,0.46
3301,4.0,-300.0,-300.0,150.0,125.0,124.20000000000005,0.49
3302,4.0,-300.0,-300.0,150.0,0.0,181.20000000000005,0.5
3303,4.0,-300.0,-300.0,125.0,1000.0,-578.8,0.34
3304,4.0,-300.0,-300.0,125.0,600.0,-578.8,0.34
3305,4.0,-300.0,-300.0,125.0,500.0,-578.8,0.34
3306,4.0,-300.0,-300.0,125.0,400.0,-578.8,0.34
3307,4.0,-300.0,-300.0,125.0,300.0,-622.8,0.34
3308,4.0,-300.0,-300.0,125.0,200.0,-589.8,0.35
3309,4.0,-300.0,-300.0,125.0,150.0,-217.79999999999995,0.42
3310,4.0,-300.0,-300.0,125.0,125.0,-115.79999999999995,0.45
3311,4.0,-300.0,-300.0,125.0,0.0,-58.799999999999955,0.48
3312,4.0,-300.0,-300.0,0.0,1000.0,-544.8,0.31
3313,4.0,-300.0,-300.0,0.0,600.0,-544.8,0.31
3314,4.0,-300.0,-300.0,0.0,500.0,-544.8,0.31
3315,4.0,-300.0,-300.0,0.0,400.0,-544.8,0.31
3316,4.0,-300.0,-300.0,0.0,300.0,-588.8,0.31
3317,4.0,-300.0,-300.0,0.0,200.0,-555.8,0.31
3318,4.0,-300.0,-300.0,0.0,150.0,-183.79999999999995,0.39
3319,4.0,-300.0,-300.0,0.0,125.0,-81.79999999999995,0.45
3320,4.0,-300.0,-300.0,0.0,0.0,-24.799999999999955,0.55
3321,4.0,-300.0,-200.0,1000.0,1000.0,-455.79999999999995,0.34
3322,4.0,-300.0,-200.0,1000.0,600.0,-455.79999999999995,0.34
3323,4.0,-300.0,-200.0,1000.0,500.0,-455.79999999999995,0.34
3324,4.0,-300.0,-200.0,1000.0,400.0,-455.79999999999995,0.34
3325,4.0,-300.0,-200.0,1000.0,300.0,-499.8,0.34
3326,4.0,-300.0,-200.0,1000.0,200.0,-466.79999999999995,0.34
3327,4.0,-300.0,-200.0,1000.0,150.0,-94.79999999999995,0.36
3328,4.0,-300.0,-200.0,1000.0,125.0,7.2000000000000455,0.36
3329,4.0,-300.0,-200.0,1000.0,0.0,64.20000000000005,0.36
3330,4.0,-300.0,-200.0,600.0,1000.0,-716.8,0.33
3331,4.0,-300.0,-200.0,600.0,600.0,-716.8,0.33
3332,4.0,-300.0,-200.0,600.0,500.0,-716.8,0.33
3333,4.0,-300.0,-200.0,600.0,400.0,-716.8,0.33
3334,4.0,-300.0,-200.0,600.0,300.0,-760.8,0.33
3335,4.0,-300.0,-200.0,600.0,200.0,-727.8,0.34
3336,4.0,-300.0,-200.0,600.0,150.0,-355.79999999999995,0.35
3337,4.0,-300.0,-200.0,600.0,125.0,-253.79999999999995,0.35
3338,4.0,-300.0,-200.0,600.0,0.0,-196.79999999999995,0.35
3339,4.0,-300.0,-200.0,500.0,1000.0,-716.8,0.33
3340,4.0,-300.0,-200.0,500.0,600.0,-716.8,0.33
3341,4.0,-300.0,-200.0,500.0,500.0,-716.8,0.33
3342,4.0,-300.0,-200.0,500.0,400.0,-716.8,0.33
3343,4.0,-300.0,-200.0,500.0,300.0,-760.8,0.33
3344,4.0,-300.0,-200.0,500.0,200.0,-727.8,0.34
3345,4.0,-300.0,-200.0,500.0,150.0,-355.79999999999995,0.35
3346,4.0,-300.0,-200.0,500.0,125.0,-253.79999999999995,0.35
3347,4.0,-300.0,-200.0,500.0,0.0,-196.79999999999995,0.35
3348,4.0,-300.0,-200.0,400.0,1000.0,-812.8,0.33
3349,4.0,-300.0,-200.0,400.0,600.0,-812.8,0.33
3350,4.0,-300.0,-200.0,400.0,500.0,-812.8,0.33
3351,4.0,-300.0,-200.0,400.0,400.0,-812.8,0.33
3352,4.0,-300.0,-200.0,400.0,300.0,-856.8,0.33
3353,4.0,-300.0,-200.0,400.0,200.0,-823.8,0.34
3354,4.0,-300.0,-200.0,400.0,150.0,-451.79999999999995,0.35
3355,4.0,-300.0,-200.0,400.0,125.0,-349.79999999999995,0.35
3356,4.0,-300.0,-200.0,400.0,0.0,-292.79999999999995,0.35
3357,4.0,-300.0,-200.0,300.0,1000.0,-762.8,0.34
3358,4.0,-300.0,-200.0,300.0,600.0,-762.8,0.34
3359,4.0,-300.0,-200.0,300.0,500.0,-762.8,0.34
3360,4.0,-300.0,-200.0,300.0,400.0,-762.8,0.34
3361,4.0,-300.0,-200.0,300.0,300.0,-806.8,0.34
3362,4.0,-300.0,-200.0,300.0,200.0,-773.8,0.34
3363,4.0,-300.0,-200.0,300.0,150.0,-401.79999999999995,0.36
3364,4.0,-300.0,-200.0,300.0,125.0,-299.79999999999995,0.36
3365,4.0,-300.0,-200.0,300.0,0.0,-242.79999999999995,0.36
3366,4.0,-300.0,-200.0,200.0,1000.0,-658.8,0.36
3367,4.0,-300.0,-200.0,200.0,600.0,-658.8,0.36
3368,4.0,-300.0,-200.0,200.0,500.0,-658.8,0.36
3369,4.0,-300.0,-200.0,200.0,400.0,-658.8,0.36
3370,4.0,-300.0,-200.0,200.0,300.0,-702.8,0.36
3371,4.0,-300.0,-200.0,200.0,200.0,-669.8,0.37
3372,4.0,-300.0,-200.0,200.0,150.0,-297.79999999999995,0.4
3373,4.0,-300.0,-200.0,200.0,125.0,-195.79999999999995,0.41
3374,4.0,-300.0,-200.0,200.0,0.0,-138.79999999999995,0.41
3375,4.0,-300.0,-200.0,150.0,1000.0,-338.79999999999995,0.38
3376,4.0,-300.0,-200.0,150.0,600.0,-338.79999999999995,0.38
3377,4.0,-300.0,-200.0,150.0,500.0,-338.79999999999995,0.38
3378,4.0,-300.0,-200.0,150.0,400.0,-338.79999999999995,0.38
3379,4.0,-300.0,-200.0,150.0,300.0,-382.79999999999995,0.38
3380,4.0,-300.0,-200.0,150.0,200.0,-349.79999999999995,0.4
3381,4.0,-300.0,-200.0,150.0,150.0,22.200000000000045,0.46
3382,4.0,-300.0,-200.0,150.0,125.0,124.20000000000005,0.49
3383,4.0,-300.0,-200.0,150.0,0.0,181.20000000000005,0.5
3384,4.0,-300.0,-200.0,125.0,1000.0,-578.8,0.34
3385,4.0,-300.0,-200.0,125.0,600.0,-578.8,0.34
3386,4.0,-300.0,-200.0,125.0,500.0,-578.8,0.34
3387,4.0,-300.0,-200.0,125.0,400.0,-578.8,0.34
3388,4.0,-300.0,-200.0,125.0,300.0,-622.8,0.34
3389,4.0,-300.0,-200.0,125.0,200.0,-589.8,0.35
3390,4.0,-300.0,-200.0,125.0,150.0,-217.79999999999995,0.42
3391,4.0,-300.0,-200.0,125.0,125.0,-115.79999999999995,0.45
3392,4.0,-300.0,-200.0,125.0,0.0,-58.799999999999955,0.48
3393,4.0,-300.0,-200.0,0.0,1000.0,-544.8,0.31
3394,4.0,-300.0,-200.0,0.0,600.0,-544.8,0.31
3395,4.0,-300.0,-200.0,0.0,500.0,-544.8,0.31
3396,4.0,-300.0,-200.0,0.0,400.0,-544.8,0.31
3397,4.0,-300.0,-200.0,0.0,300.0,-588.8,0.31
3398,4.0,-300.0,-200.0,0.0,200.0,-555.8,0.31
3399,4.0,-300.0,-200.0,0.0,150.0,-183.79999999999995,0.39
3400,4.0,-300.0,-200.0,0.0,125.0,-81.79999999999995,0.45
3401,4.0,-300.0,-200.0,0.0,0.0,-24.799999999999955,0.55
3402,4.0,-300.0,-150.0,1000.0,1000.0,-455.79999999999995,0.34
3403,4.0,-300.0,-150.0,1000.0,600.0,-455.79999999999995,0.34
3404,4.0,-300.0,-150.0,1000.0,500.0,-455.79999999999995,0.34
3405,4.0,-300.0,-150.0,1000.0,400.0,-455.79999999999995,0.34
3406,4.0,-300.0,-150.0,1000.0,300.0,-499.8,0.34
3407,4.0,-300.0,-150.0,1000.0,200.0,-466.79999999999995,0.34
3408,4.0,-300.0,-150.0,1000.0,150.0,-94.79999999999995,0.36
3409,4.0,-300.0,-150.0,1000.0,125.0,7.2000000000000455,0.36
3410,4.0,-300.0,-150.0,1000.0,0.0,64.20000000000005,0.36
3411,4.0,-300.0,-150.0,600.0,1000.0,-716.8,0.33
3412,4.0,-300.0,-150.0,600.0,600.0,-716.8,0.33
3413,4.0,-300.0,-150.0,600.0,500.0,-716.8,0.33
3414,4.0,-300.0,-150.0,600.0,400.0,-716.8,0.33
3415,4.0,-300.0,-150.0,600.0,300.0,-760.8,0.33
3416,4.0,-300.0,-150.0,600.0,200.0,-727.8,0.34
3417,4.0,-300.0,-150.0,600.0,150.0,-355.79999999999995,0.35
3418,4.0,-300.0,-150.0,600.0,125.0,-253.79999999999995,0.35
3419,4.0,-300.0,-150.0,600.0,0.0,-196.79999999999995,0.35
3420,4.0,-300.0,-150.0,500.0,1000.0,-716.8,0.33
3421,4.0,-300.0,-150.0,500.0,600.0,-716.8,0.33
3422,4.0,-300.0,-150.0,500.0,500.0,-716.8,0.33
3423,4.0,-300.0,-150.0,500.0,400.0,-716.8,0.33
3424,4.0,-300.0,-150.0,500.0,300.0,-760.8,0.33
3425,4.0,-300.0,-150.0,500.0,200.0,-727.8,0.34
3426,4.0,-300.0,-150.0,500.0,150.0,-355.79999999999995,0.35
3427,4.0,-300.0,-150.0,500.0,125.0,-253.79999999999995,0.35
3428,4.0,-300.0,-150.0,500.0,0.0,-196.79999999999995,0.35
3429,4.0,-300.0,-150.0,400.0,1000.0,-812.8,0.33
3430,4.0,-300.0,-150.0,400.0,600.0,-812.8,0.33
3431,4.0,-300.0,-150.0,400.0,500.0,-812.8,0.33
3432,4.0,-300.0,-150.0,400.0,400.0,-812.8,0.33
3433,4.0,-300.0,-150.0,400.0,300.0,-856.8,0.33
3434,4.0,-300.0,-150.0,400.0,200.0,-823.8,0.34
3435,4.0,-300.0,-150.0,400.0,150.0,-451.79999999999995,0.35
3436,4.0,-300.0,-150.0,400.0,125.0,-349.79999999999995,0.35
3437,4.0,-300.0,-150.0,400.0,0.0,-292.79999999999995,0.35
3438,4.0,-300.0,-150.0,300.0,1000.0,-762.8,0.34
3439,4.0,-300.0,-150.0,300.0,600.0,-762.8,0.34
3440,4.0,-300.0,-150.0,300.0,500.0,-762.8,0.34
3441,4.0,-300.0,-150.0,300.0,400.0,-762.8,0.34
3442,4.0,-300.0,-150.0,300.0,300.0,-806.8,0.34
3443,4.0,-300.0,-150.0,300.0,200.0,-773.8,0.34
3444,4.0,-300.0,-150.0,300.0,150.0,-401.79999999999995,0.36
3445,4.0,-300.0,-150.0,300.0,125.0,-299.79999999999995,0.36
3446,4.0,-300.0,-150.0,300.0,0.0,-242.79999999999995,0.36
3447,4.0,-300.0,-150.0,200.0,1000.0,-658.8,0.36
3448,4.0,-300.0,-150.0,200.0,600.0,-658.8,0.36
3449,4.0,-300.0,-150.0,200.0,500.0,-658.8,0.36
3450,4.0,-300.0,-150.0,200.0,400.0,-658.8,0.36
3451,4.0,-300.0,-150.0,200.0,300.0,-702.8,0.36
3452,4.0,-300.0,-150.0,200.0,200.0,-669.8,0.37
3453,4.0,-300.0,-150.0,200.0,150.0,-297.79999999999995,0.4
3454,4.0,-300.0,-150.0,200.0,125.0,-195.79999999999995,0.41
3455,4.0,-300.0,-150.0,200.0,0.0,-138.79999999999995,0.41
3456,4.0,-300.0,-150.0,150.0,1000.0,-338.79999999999995,0.38
3457,4.0,-300.0,-150.0,150.0,600.0,-338.79999999999995,0.38
3458,4.0,-300.0,-150.0,150.0,500.0,-338.79999999999995,0.38
3459,4.0,-300.0,-150.0,150.0,400.0,-338.79999999999995,0.38
3460,4.0,-300.0,-150.0,150.0,300.0,-382.79999999999995,0.38
3461,4.0,-300.0,-150.0,150.0,200.0,-349.79999999999995,0.4
3462,4.0,-300.0,-150.0,150.0,150.0,22.200000000000045,0.46
3463,4.0,-300.0,-150.0,150.0,125.0,124.20000000000005,0.49
3464,4.0,-300.0,-150.0,150.0,0.0,181.20000000000005,0.5
3465,4.0,-300.0,-150.0,125.0,1000.0,-578.8,0.34
3466,4.0,-300.0,-150.0,125.0,600.0,-578.8,0.34
3467,4.0,-300.0,-150.0,125.0,500.0,-578.8,0.34
3468,4.0,-300.0,-150.0,125.0,400.0,-578.8,0.34
3469,4.0,-300.0,-150.0,125.0,300.0,-622.8,0.34
3470,4.0,-300.0,-150.0,125.0,200.0,-589.8,0.35
3471,4.0,-300.0,-150.0,125.0,150.0,-217.79999999999995,0.42
3472,4.0,-300.0,-150.0,125.0,125.0,-115.79999999999995,0.45
3473,4.0,-300.0,-150.0,125.0,0.0,-58.799999999999955,0.48
3474,4.0,-300.0,-150.0,0.0,1000.0,-544.8,0.31
3475,4.0,-300.0,-150.0,0.0,600.0,-544.8,0.31
3476,4.0,-300.0,-150.0,0.0,500.0,-544.8,0.31
3477,4.0,-300.0,-150.0,0.0,400.0,-544.8,0.31
3478,4.0,-300.0,-150.0,0.0,300.0,-588.8,0.31
3479,4.0,-300.0,-150.0,0.0,200.0,-555.8,0.31
3480,4.0,-300.0,-150.0,0.0,150.0,-183.79999999999995,0.39
3481,4.0,-300.0,-150.0,0.0,125.0,-81.79999999999995,0.45
3482,4.0,-300.0,-150.0,0.0,0.0,-24.799999999999955,0.55
